"","Project_name","Station_ID","UTM_X","UTM_Y","Subpop","occasion","effort","Species2","Animal_ID"
"587","Chilcotin","C-12-14b",1142496.28627439,836552.481685161,"Chilcotin",3,20,"NULL",NA
"588","Chilcotin","C-12-15a",1150057.47262551,835880.323404426,"Chilcotin",1,22,"NULL",NA
"589","Chilcotin","C-12-15a",1150057.47262551,835880.323404426,"Chilcotin",2,19,"NULL",NA
"590","Chilcotin","C-12-15a",1150057.47262551,835880.323404426,"Chilcotin",3,21,"NULL",NA
"591","Chilcotin","C-12-15a",1150057.47262551,835880.323404426,"Chilcotin",4,20,"NULL",NA
"592","Chilcotin","C-12-16a",1152205.06318366,833756.417675672,"Chilcotin",1,22,"NULL",NA
"593","Chilcotin","C-12-16a",1152205.06318366,833756.417675672,"Chilcotin",2,19,"NULL",NA
"594","Chilcotin","C-12-16a",1152205.06318366,833756.417675672,"Chilcotin",3,21,"NULL",NA
"595","Chilcotin","C-12-16a",1152205.06318366,833756.417675672,"Chilcotin",4,20,"NULL",NA
"596","Chilcotin","C-12-17a",1158039.8309812,836169.380721969,"Chilcotin",1,22,"Pekania pennanti",NA
"597","Chilcotin","C-12-17a",1158039.8309812,836169.380721969,"Chilcotin",2,19,"Pekania pennanti",NA
"598","Chilcotin","C-12-17b",1157413.72593857,835735.518046748,"Chilcotin",1,21,"Pekania pennanti",NA
"599","Chilcotin","C-12-17b",1157413.72593857,835735.518046748,"Chilcotin",2,20,"NULL",NA
"600","Enterprise","E-10-10a",1290184.34014887,751403.568414786,"Cariboo",1,21,"NULL",NA
"601","Enterprise","E-10-10b",1291720.37782554,750314.889667303,"Cariboo",1,21,"NULL",NA
"602","Enterprise","E-10-10b",1291720.37782554,750314.889667303,"Cariboo",2,21,"NULL",NA
"603","Enterprise","E-10-10b",1291720.37782554,750314.889667303,"Cariboo",3,18,"NULL",NA
"604","Enterprise","E-10-11a",1293617.10333361,750666.362813656,"Cariboo",1,21,"NULL",NA
"605","Enterprise","E-10-11b",1294513.06066749,749749.709348882,"Cariboo",1,21,"NULL",NA
"606","Enterprise","E-10-11b",1294513.06066749,749749.709348882,"Cariboo",2,21,"NULL",NA
"607","Enterprise","E-10-11c",1292677.93306379,749852.309573273,"Cariboo",1,18,"NULL",NA
"608","Enterprise","E-10-12a",1299323.1977235,753049.947373431,"Cariboo",1,21,"NULL",NA
"609","Enterprise","E-10-12b",1298547.22221456,750564.635808768,"Cariboo",1,21,"NULL",NA
"610","Enterprise","E-10-12b",1298547.22221456,750564.635808768,"Cariboo",2,21,"NULL",NA
"611","Enterprise","E-10-12c",1298123.22728792,753733.791869852,"Cariboo",1,18,"NULL",NA
"612","Enterprise","E-10-13a",1303099.74691944,750769.762444637,"Cariboo",1,21,"NULL",NA
"613","Enterprise","E-10-13a",1303099.74691944,750769.762444637,"Cariboo",2,22,"NULL",NA
"614","Enterprise","E-10-13b",1303817.82986906,752454.39376072,"Cariboo",1,21,"NULL",NA
"615","Enterprise","E-10-13b",1303817.82986906,752454.39376072,"Cariboo",2,18,"NULL",NA
"616","Enterprise","E-10-14a",1306622.06346892,750699.777115928,"Cariboo",1,21,"NULL",NA
"617","Enterprise","E-10-14a",1306622.06346892,750699.777115928,"Cariboo",2,22,"NULL",NA
"618","Enterprise","E-10-14b",1306609.32568385,752616.81878436,"Cariboo",1,21,"NULL",NA
"619","Enterprise","E-10-14b",1306609.32568385,752616.81878436,"Cariboo",2,18,"NULL",NA
"620","Enterprise","E-10-15a",1312053.99144976,752177.018658284,"Cariboo",1,22,"Pekania pennanti",NA
"621","Enterprise","E-10-15b",1312853.47993177,750390.21173792,"Cariboo",1,21,"NULL",NA
"622","Enterprise","E-10-15b",1312853.47993177,750390.21173792,"Cariboo",2,21,"Pekania pennanti",NA
"623","Enterprise","E-10-15c",1310537.36855509,753053.318394037,"Cariboo",1,18,"NULL",NA
"624","Enterprise","E-10-16a",1316327.27240677,751092.857489052,"Cariboo",1,24,"NULL",NA
"625","Enterprise","E-10-16a",1316327.27240677,751092.857489052,"Cariboo",2,22,"NULL",NA
"626","Enterprise","E-10-16a",1316327.27240677,751092.857489052,"Cariboo",3,21,"NULL",NA
"627","Enterprise","E-10-16b",1314328.44655796,751914.457019857,"Cariboo",1,18,"NULL",NA
"628","Enterprise","E-10-3a",1260066.47541115,750185.247192411,"Cariboo",1,21,"NULL",NA
"629","Enterprise","E-10-3a",1260066.47541115,750185.247192411,"Cariboo",2,20,"NULL",NA
"630","Enterprise","E-10-3b",1259274.11040515,750406.572147571,"Cariboo",1,22,"NULL",NA
"631","Enterprise","E-10-3b",1259274.11040515,750406.572147571,"Cariboo",2,20,"NULL",NA
"632","Enterprise","E-10-4a",1262952.2894954,751235.244494733,"Cariboo",1,20,"NULL",NA
"633","Enterprise","E-10-4a",1262952.2894954,751235.244494733,"Cariboo",2,21,"NULL",NA
"634","Enterprise","E-10-4b",1263551.11352533,751082.848000658,"Cariboo",1,23,"NULL",NA
"635","Enterprise","E-10-4c",1263764.74988767,752527.691883892,"Cariboo",1,19,"NULL",NA
"636","Enterprise","E-10-5a",1265657.61806902,753893.795548443,"Cariboo",1,21,"NULL",NA
"637","Enterprise","E-10-5a",1265657.61806902,753893.795548443,"Cariboo",2,20,"NULL",NA
"638","Enterprise","E-10-5b",1265539.31094263,753067.769651548,"Cariboo",1,23,"NULL",NA
"639","Enterprise","E-10-5b",1265539.31094263,753067.769651548,"Cariboo",2,18,"Pekania pennanti",NA
"640","Enterprise","E-10-6a",1270661.8504262,751498.668413521,"Cariboo",1,20,"Pekania pennanti",NA
"641","Enterprise","E-10-6b",1269377.10260037,752025.2564517,"Cariboo",1,20,"NULL",NA
"642","Enterprise","E-10-6b",1269377.10260037,752025.2564517,"Cariboo",2,23,"NULL",NA
"643","Enterprise","E-10-6b",1269377.10260037,752025.2564517,"Cariboo",3,18,"Pekania pennanti","762"
"644","Enterprise","E-10-7a",1276805.56758738,751224.605721419,"Cariboo",1,21,"NULL",NA
"645","Enterprise","E-10-7a",1276805.56758738,751224.605721419,"Cariboo",2,22,"NULL",NA
"646","Enterprise","E-10-7b",1277206.67728898,750191.184524056,"Cariboo",1,20,"NULL",NA
"647","Enterprise","E-10-7b",1277206.67728898,750191.184524056,"Cariboo",2,20,"NULL",NA
"648","Enterprise","E-10-8a",1281982.83808294,750905.498643805,"Cariboo",1,19,"NULL",NA
"649","Enterprise","E-10-8a",1281982.83808294,750905.498643805,"Cariboo",2,21,"NULL",NA
"650","Enterprise","E-10-8b",1282918.97646705,750954.007004022,"Cariboo",1,23,"NULL",NA
"651","Enterprise","E-10-8c",1279687.85737211,753351.585173308,"Cariboo",1,20,"Pekania pennanti",NA
"652","Enterprise","E-10-9a",1285957.74072252,750888.157889786,"Cariboo",1,20,"NULL",NA
"653","Enterprise","E-10-9a",1285957.74072252,750888.157889786,"Cariboo",2,20,"NULL",NA
"654","Enterprise","E-10-9b",1284205.36022923,751261.874456317,"Cariboo",1,23,"NULL",NA
"655","Enterprise","E-10-9b",1284205.36022923,751261.874456317,"Cariboo",2,19,"NULL",NA
"656","Enterprise","E-11-10a",1291561.91503336,755078.826519291,"Cariboo",1,21,"NULL",NA
"657","Enterprise","E-11-10a",1291561.91503336,755078.826519291,"Cariboo",2,21,"NULL",NA
"658","Enterprise","E-11-10b",1287513.11045853,757011.244216578,"Cariboo",1,20,"NULL",NA
"659","Enterprise","E-11-10c",1290986.41679838,758417.685903653,"Cariboo",1,19,"NULL",NA
"660","Enterprise","E-11-11a",1296126.41246358,755173.240812628,"Cariboo",1,21,"Pekania pennanti",NA
"661","Enterprise","E-11-11b",1293711.24294529,756105.659296548,"Cariboo",1,21,"NULL",NA
"662","Enterprise","E-11-11b",1293711.24294529,756105.659296548,"Cariboo",2,21,"Pekania pennanti",NA
"663","Enterprise","E-11-11c",1294532.31747726,756032.062712118,"Cariboo",1,18,"NULL",NA
"664","Enterprise","E-11-12a",1300056.45813727,756377.78783635,"Cariboo",1,21,"NULL",NA
"665","Enterprise","E-11-12a",1300056.45813727,756377.78783635,"Cariboo",2,20,"Pekania pennanti",NA
"666","Enterprise","E-11-12b",1297614.15415828,755771.559042929,"Cariboo",1,22,"NULL",NA
"667","Enterprise","E-11-12b",1297614.15415828,755771.559042929,"Cariboo",2,18,"NULL",NA
"668","Enterprise","E-11-13a",1302758.8387941,756839.5153962,"Cariboo",1,21,"NULL",NA
"669","Enterprise","E-11-13a",1302758.8387941,756839.5153962,"Cariboo",2,20,"NULL",NA
"670","Enterprise","E-11-13b",1304452.61103277,755419.470558831,"Cariboo",1,22,"NULL",NA
"671","Enterprise","E-11-13b",1304452.61103277,755419.470558831,"Cariboo",2,18,"Pekania pennanti",NA
"672","Enterprise","E-11-14a",1306039.65376596,755953.814768853,"Cariboo",1,21,"Pekania pennanti",NA
"673","Enterprise","E-11-14b",1306867.32195129,756976.83345819,"Cariboo",1,21,"NULL",NA
"674","Enterprise","E-11-14b",1306867.32195129,756976.83345819,"Cariboo",2,21,"NULL",NA
"675","Enterprise","E-11-14c",1308677.82917823,756485.71075324,"Cariboo",1,19,"NULL",NA
"676","Enterprise","E-11-3a",1260187.21444981,755364.328224663,"Cariboo",1,20,"NULL",NA
"677","Enterprise","E-11-3a",1260187.21444981,755364.328224663,"Cariboo",2,23,"NULL",NA
"678","Enterprise","E-11-3b",1259200.50896565,756162.658674482,"Cariboo",1,20,"NULL",NA
"679","Enterprise","E-11-3b",1259200.50896565,756162.658674482,"Cariboo",2,19,"NULL",NA
"680","Enterprise","E-11-4a",1263479.02209186,756678.408112019,"Cariboo",1,20,"NULL",NA
"681","Enterprise","E-11-4a",1263479.02209186,756678.408112019,"Cariboo",2,23,"NULL",NA
"682","Enterprise","E-11-4b",1261561.62953054,755949.743956759,"Cariboo",1,20,"NULL",NA
"683","Enterprise","E-11-4b",1261561.62953054,755949.743956759,"Cariboo",2,19,"NULL",NA
"684","Enterprise","E-11-5a",1266640.11018784,758183.325407447,"Cariboo",1,20,"NULL",NA
"685","Enterprise","E-11-5a",1266640.11018784,758183.325407447,"Cariboo",2,20,"NULL",NA
"686","Enterprise","E-11-5b",1265176.56491274,755139.788710253,"Cariboo",1,23,"NULL",NA
"687","Enterprise","E-11-5b",1265176.56491274,755139.788710253,"Cariboo",2,18,"NULL",NA
"688","Enterprise","E-11-6a",1270954.44747351,758428.550503584,"Cariboo",1,21,"NULL",NA
"689","Enterprise","E-11-6a",1270954.44747351,758428.550503584,"Cariboo",2,20,"NULL",NA
"690","Enterprise","E-11-6b",1272141.35023246,756606.010003098,"Cariboo",1,23,"NULL",NA
"691","Enterprise","E-11-6b",1272141.35023246,756606.010003098,"Cariboo",2,18,"NULL",NA
"692","Enterprise","E-11-7a",1276250.3958253,755100.845898124,"Cariboo",1,20,"NULL",NA
"693","Enterprise","E-11-7a",1276250.3958253,755100.845898124,"Cariboo",2,21,"NULL",NA
"694","Enterprise","E-11-7b",1278157.46225718,754351.759870629,"Cariboo",1,23,"NULL",NA
"695","Enterprise","E-11-7b",1278157.46225718,754351.759870629,"Cariboo",2,20,"Pekania pennanti",NA
"696","Enterprise","E-11-8a",1280771.07169714,754353.343543888,"Cariboo",1,20,"NULL",NA
"697","Enterprise","E-11-8a",1280771.07169714,754353.343543888,"Cariboo",2,21,"NULL",NA
"698","Enterprise","E-11-8b",1281198.75731856,757209.404620994,"Cariboo",1,23,"NULL",NA
"699","Enterprise","E-11-8b",1281198.75731856,757209.404620994,"Cariboo",2,20,"Pekania pennanti","810"
"700","Enterprise","E-11-9a",1283663.34914005,755173.195947581,"Cariboo",1,19,"NULL",NA
"701","Enterprise","E-11-9b",1283064.7474628,757643.672646647,"Cariboo",1,21,"NULL",NA
"702","Enterprise","E-11-9b",1283064.7474628,757643.672646647,"Cariboo",2,23,"NULL",NA
"703","Enterprise","E-11-9c",1284019.41250799,756665.335376397,"Cariboo",1,20,"NULL",NA
"704","Enterprise","E-12-10a",1289619.76399313,762812.993589012,"Cariboo",1,20,"NULL",NA
"705","Enterprise","E-12-10b",1289724.99224946,759347.783267257,"Cariboo",1,21,"NULL",NA
"706","Enterprise","E-12-10b",1289724.99224946,759347.783267257,"Cariboo",2,21,"NULL",NA
"707","Enterprise","E-12-10b",1289724.99224946,759347.783267257,"Cariboo",3,19,"NULL",NA
"708","Enterprise","E-12-11a",1294820.2281186,762012.255214859,"Cariboo",1,20,"NULL",NA
"709","Enterprise","E-12-11a",1294820.2281186,762012.255214859,"Cariboo",2,21,"Pekania pennanti",NA
"710","Enterprise","E-12-11b",1296110.42904961,761445.624551948,"Cariboo",1,21,"NULL",NA
"711","Enterprise","E-12-11b",1296110.42904961,761445.624551948,"Cariboo",2,19,"NULL",NA
"712","Enterprise","E-12-12a",1298878.37703889,758766.380102656,"Cariboo",1,20,"NULL",NA
"713","Enterprise","E-12-12a",1298878.37703889,758766.380102656,"Cariboo",2,21,"NULL",NA
"714","Enterprise","E-12-12b",1300546.7714571,762527.997653142,"Cariboo",1,21,"NULL",NA
"715","Enterprise","E-12-12c",1298397.59483658,762500.045422267,"Cariboo",1,19,"Pekania pennanti",NA
"716","Enterprise","E-12-13a",1303419.4840052,759574.579768692,"Cariboo",1,20,"NULL",NA
"717","Enterprise","E-12-13a",1303419.4840052,759574.579768692,"Cariboo",2,21,"NULL",NA
"718","Enterprise","E-12-13b",1302336.46045271,760571.5222636,"Cariboo",1,21,"NULL",NA
"719","Enterprise","E-12-13b",1302336.46045271,760571.5222636,"Cariboo",2,19,"NULL",NA
"720","Enterprise","E-12-14a",1305611.60048989,760468.797236786,"Cariboo",1,20,"NULL",NA
"721","Enterprise","E-12-14b",1308402.95465655,762800.188198134,"Cariboo",1,21,"NULL",NA
"722","Enterprise","E-12-14b",1308402.95465655,762800.188198134,"Cariboo",2,21,"NULL",NA
"723","Enterprise","E-12-14c",1309612.55859071,761956.75342134,"Cariboo",1,19,"NULL",NA
"724","Enterprise","E-12-4a",1262461.89433566,762616.86406344,"Cariboo",1,22,"NULL",NA
"725","Enterprise","E-12-4a",1262461.89433566,762616.86406344,"Cariboo",2,23,"NULL",NA
"726","Enterprise","E-12-4b",1264924.09121954,759522.986941249,"Cariboo",1,20,"NULL",NA
"727","Enterprise","E-12-4b",1264924.09121954,759522.986941249,"Cariboo",2,19,"NULL",NA
"728","Enterprise","E-12-5a",1268463.0622006,760290.662742842,"Cariboo",1,20,"NULL",NA
"729","Enterprise","E-12-5a",1268463.0622006,760290.662742842,"Cariboo",2,20,"NULL",NA
"730","Enterprise","E-12-5b",1267042.70623188,760586.044574223,"Cariboo",1,23,"NULL",NA
"731","Enterprise","E-12-5b",1267042.70623188,760586.044574223,"Cariboo",2,18,"NULL",NA
"732","Enterprise","E-12-6a",1270112.85408655,758903.875195769,"Cariboo",1,21,"NULL",NA
"733","Enterprise","E-12-6a",1270112.85408655,758903.875195769,"Cariboo",2,20,"NULL",NA
"734","Enterprise","E-12-6b",1269920.20466209,759843.346649061,"Cariboo",1,22,"Pekania pennanti","810"
"735","Enterprise","E-12-6c",1270257.78357144,761761.178470514,"Cariboo",1,20,"NULL",NA
"736","Enterprise","E-12-7a",1274936.09514407,762428.307207632,"Cariboo",1,21,"NULL",NA
"737","Enterprise","E-12-7a",1274936.09514407,762428.307207632,"Cariboo",2,20,"NULL",NA
"738","Enterprise","E-12-7b",1274809.02192267,761807.144822342,"Cariboo",1,22,"NULL",NA
"739","Enterprise","E-12-7b",1274809.02192267,761807.144822342,"Cariboo",2,20,"NULL",NA
"740","Enterprise","E-12-8a",1281935.55394255,762169.40544165,"Cariboo",1,19,"NULL",NA
"741","Enterprise","E-12-8a",1281935.55394255,762169.40544165,"Cariboo",2,21,"NULL",NA
"742","Enterprise","E-12-8b",1280865.69943346,762047.710286477,"Cariboo",1,22,"NULL",NA
"743","Enterprise","E-12-8b",1280865.69943346,762047.710286477,"Cariboo",2,18,"NULL",NA
"744","Enterprise","E-12-9a",1284349.74996222,761563.502588209,"Cariboo",1,19,"NULL",NA
"745","Enterprise","E-12-9a",1284349.74996222,761563.502588209,"Cariboo",2,23,"NULL",NA
"746","Enterprise","E-12-9b",1285268.80028952,762800.176814712,"Cariboo",1,20,"NULL",NA
"747","Enterprise","E-12-9b",1285268.80028952,762800.176814712,"Cariboo",2,18,"NULL",NA
"748","Enterprise","E-13-10a",1287769.07347659,767138.841541318,"Cariboo",1,20,"NULL",NA
"749","Enterprise","E-13-10a",1287769.07347659,767138.841541318,"Cariboo",2,21,"NULL",NA
"750","Enterprise","E-13-10b",1289358.36482846,766711.83925257,"Cariboo",1,21,"NULL",NA
"751","Enterprise","E-13-10c",1291232.23178713,764163.45838005,"Cariboo",1,19,"NULL",NA
"752","Enterprise","E-13-11a",1292201.07179582,766711.441754102,"Cariboo",1,20,"NULL",NA
"753","Enterprise","E-13-11a",1292201.07179582,766711.441754102,"Cariboo",2,21,"NULL",NA
"754","Enterprise","E-13-11b",1292591.07716662,764244.209862832,"Cariboo",1,21,"NULL",NA
"755","Enterprise","E-13-11b",1292591.07716662,764244.209862832,"Cariboo",2,19,"NULL",NA
"756","Enterprise","E-13-12a",1299429.14891431,763945.837442268,"Cariboo",1,20,"Pekania pennanti",NA
"757","Enterprise","E-13-12b",1297924.91286725,766536.620594451,"Cariboo",1,21,"NULL",NA
"758","Enterprise","E-13-12c",1296999.36284866,764362.59975413,"Cariboo",1,20,"NULL",NA
"759","Enterprise","E-13-12c",1296999.36284866,764362.59975413,"Cariboo",2,19,"NULL",NA
"760","Enterprise","E-13-13a",1302472.35724876,764343.244441184,"Cariboo",1,20,"NULL",NA
"761","Enterprise","E-13-13a",1302472.35724876,764343.244441184,"Cariboo",2,21,"NULL",NA
"762","Enterprise","E-13-13b",1305037.6614878,765468.524248266,"Cariboo",1,21,"NULL",NA
"763","Enterprise","E-13-13b",1305037.6614878,765468.524248266,"Cariboo",2,19,"NULL",NA
"764","Enterprise","E-13-5a",1268362.98094772,763356.187206377,"Cariboo",1,22,"NULL",NA
"765","Enterprise","E-13-5b",1267119.2529416,763985.079270561,"Cariboo",1,23,"NULL",NA
"766","Enterprise","E-13-5b",1267119.2529416,763985.079270561,"Cariboo",2,21,"NULL",NA
"767","Enterprise","E-13-5b",1267119.2529416,763985.079270561,"Cariboo",3,18,"NULL",NA
"768","Enterprise","E-13-6a",1270069.005221,763574.262654192,"Cariboo",1,21,"NULL",NA
"769","Enterprise","E-13-6a",1270069.005221,763574.262654192,"Cariboo",2,20,"NULL",NA
"770","Enterprise","E-13-6b",1269810.60572411,764619.626068296,"Cariboo",1,22,"NULL",NA
"771","Enterprise","E-13-6b",1269810.60572411,764619.626068296,"Cariboo",2,20,"NULL",NA
"772","Enterprise","E-13-7a",1277346.20747314,766872.776820541,"Cariboo",1,21,"NULL",NA
"773","Enterprise","E-13-7a",1277346.20747314,766872.776820541,"Cariboo",2,20,"NULL",NA
"774","Enterprise","E-13-7b",1277578.9650032,766198.235343038,"Cariboo",1,23,"NULL",NA
"775","Enterprise","E-13-7b",1277578.9650032,766198.235343038,"Cariboo",2,19,"NULL",NA
"776","Enterprise","E-13-8a",1280701.111946,765233.203335124,"Cariboo",1,19,"NULL",NA
"777","Enterprise","E-13-8a",1280701.111946,765233.203335124,"Cariboo",2,21,"NULL",NA
"778","Enterprise","E-13-8b",1280884.08781812,764298.030379183,"Cariboo",1,22,"NULL",NA
"779","Enterprise","E-13-8b",1280884.08781812,764298.030379183,"Cariboo",2,18,"NULL",NA
"780","Enterprise","E-13-9a",1285048.08686286,764429.141030024,"Cariboo",1,19,"NULL",NA
"781","Enterprise","E-13-9a",1285048.08686286,764429.141030024,"Cariboo",2,23,"NULL",NA
"782","Enterprise","E-13-9b",1284787.55610567,766735.861894664,"Cariboo",1,19,"NULL",NA
"783","Enterprise","E-13-9b",1284787.55610567,766735.861894664,"Cariboo",2,19,"NULL",NA
"784","Enterprise","E-14-10a",1290969.88582997,771038.060767349,"Cariboo",1,20,"NULL",NA
"785","Enterprise","E-14-10a",1290969.88582997,771038.060767349,"Cariboo",2,21,"NULL",NA
"786","Enterprise","E-14-10b",1290320.82312663,769166.979525613,"Cariboo",1,22,"NULL",NA
"787","Enterprise","E-14-10b",1290320.82312663,769166.979525613,"Cariboo",2,20,"NULL",NA
"788","Enterprise","E-14-11a",1293852.54058361,771241.718020682,"Cariboo",1,19,"NULL",NA
"789","Enterprise","E-14-11a",1293852.54058361,771241.718020682,"Cariboo",2,21,"NULL",NA
"790","Enterprise","E-14-11b",1295951.41305235,771435.238785595,"Cariboo",1,22,"NULL",NA
"791","Enterprise","E-14-11c",1294172.54966179,767876.937676342,"Cariboo",1,21,"NULL",NA
"792","Enterprise","E-14-4a",1262876.55764821,770698.027040025,"Cariboo",1,22,"NULL",NA
"793","Enterprise","E-14-4a",1262876.55764821,770698.027040025,"Cariboo",2,23,"NULL",NA
"794","Enterprise","E-14-4b",1263394.566937,769522.513147115,"Cariboo",1,20,"NULL",NA
"795","Enterprise","E-14-4c",1259839.32168265,769023.716962427,"Cariboo",1,19,"NULL",NA
"796","Enterprise","E-14-5a",1268904.15089136,770135.72086924,"Cariboo",1,22,"NULL",NA
"797","Enterprise","E-14-5a",1268904.15089136,770135.72086924,"Cariboo",2,23,"NULL",NA
"798","Enterprise","E-14-5b",1268382.1535471,768813.705152681,"Cariboo",1,20,"NULL",NA
"799","Enterprise","E-14-5b",1268382.1535471,768813.705152681,"Cariboo",2,19,"NULL",NA
"800","Enterprise","E-14-6a",1271782.22450726,768995.720445958,"Cariboo",1,22,"NULL",NA
"801","Enterprise","E-14-6b",1272932.83423719,769088.107863525,"Cariboo",1,23,"NULL",NA
"802","Enterprise","E-14-6b",1272932.83423719,769088.107863525,"Cariboo",2,19,"NULL",NA
"803","Enterprise","E-14-6c",1272583.44440733,770787.175684035,"Cariboo",1,19,"NULL",NA
"804","Enterprise","E-14-7a",1277709.70411421,770536.684156851,"Cariboo",1,20,"NULL",NA
"805","Enterprise","E-14-7b",1278308.10860932,769410.81278945,"Cariboo",1,21,"NULL",NA
"806","Enterprise","E-14-7b",1278308.10860932,769410.81278945,"Cariboo",2,21,"NULL",NA
"807","Enterprise","E-14-7b",1278308.10860932,769410.81278945,"Cariboo",3,20,"NULL",NA
"808","Enterprise","E-14-8a",1279214.75042289,769562.518454951,"Cariboo",1,20,"NULL",NA
"809","Enterprise","E-14-8b",1280152.05611678,769603.399450757,"Cariboo",1,21,"NULL",NA
"810","Enterprise","E-14-8c",1282768.66409336,768803.797142772,"Cariboo",1,21,"NULL",NA
"811","Enterprise","E-14-8c",1282768.66409336,768803.797142772,"Cariboo",2,20,"NULL",NA
"812","Enterprise","E-14-9a",1283919.84172726,770527.496740206,"Cariboo",1,20,"Pekania pennanti",NA
"813","Enterprise","E-14-9b",1284138.39337532,769443.27996571,"Cariboo",1,21,"NULL",NA
"814","Enterprise","E-14-9b",1284138.39337532,769443.27996571,"Cariboo",2,21,"NULL",NA
"815","Enterprise","E-14-9c",1286287.76172,768615.330985472,"Cariboo",1,20,"NULL",NA
"816","Enterprise","E-15-10a",1287831.39236778,772520.864797249,"Cariboo",1,20,"NULL",NA
"817","Enterprise","E-15-10b",1290166.06322265,772698.203020524,"Cariboo",1,22,"NULL",NA
"818","Enterprise","E-15-10b",1290166.06322265,772698.203020524,"Cariboo",2,21,"NULL",NA
"819","Enterprise","E-15-10c",1288866.99392303,773357.732457982,"Cariboo",1,20,"NULL",NA
"820","Enterprise","E-15-4a",1264966.43386313,772116.292947625,"Cariboo",1,20,"NULL",NA
"821","Enterprise","E-15-4b",1263759.59441717,775242.373229455,"Cariboo",1,21,"NULL",NA
"822","Enterprise","E-15-4b",1263759.59441717,775242.373229455,"Cariboo",2,22,"NULL",NA
"823","Enterprise","E-15-4c",1262656.76110403,775341.201178667,"Cariboo",1,20,"NULL",NA
"824","Enterprise","E-15-5a",1265033.59638828,774410.546137572,"Cariboo",1,20,"NULL",NA
"825","Enterprise","E-15-5b",1268115.39998803,773601.045269647,"Cariboo",1,21,"NULL",NA
"826","Enterprise","E-15-5b",1268115.39998803,773601.045269647,"Cariboo",2,22,"NULL",NA
"827","Enterprise","E-15-5b",1268115.39998803,773601.045269647,"Cariboo",3,20,"NULL",NA
"828","Enterprise","E-15-6a",1273170.69143023,775192.851261052,"Cariboo",1,19,"NULL",NA
"829","Enterprise","E-15-6a",1273170.69143023,775192.851261052,"Cariboo",2,21,"NULL",NA
"830","Enterprise","E-15-6b",1272967.03006115,773440.429121148,"Cariboo",1,22,"NULL",NA
"831","Enterprise","E-15-6b",1272967.03006115,773440.429121148,"Cariboo",2,20,"NULL",NA
"832","Enterprise","E-15-7a",1274223.40400656,774222.058418009,"Cariboo",1,19,"NULL",NA
"833","Enterprise","E-15-7a",1274223.40400656,774222.058418009,"Cariboo",2,21,"NULL",NA
"834","Enterprise","E-15-7b",1276223.88651323,772906.163123818,"Cariboo",1,22,"NULL",NA
"835","Enterprise","E-15-7b",1276223.88651323,772906.163123818,"Cariboo",2,20,"NULL",NA
"836","Enterprise","E-15-8a",1278740.15798763,772721.803119315,"Cariboo",1,21,"NULL",NA
"837","Enterprise","E-15-8a",1278740.15798763,772721.803119315,"Cariboo",2,21,"NULL",NA
"838","Enterprise","E-15-8b",1279649.15415829,773220.885003435,"Cariboo",1,21,"NULL",NA
"839","Enterprise","E-15-8b",1279649.15415829,773220.885003435,"Cariboo",2,20,"NULL",NA
"840","Enterprise","E-15-9a",1286416.31456654,776294.851117947,"Cariboo",1,20,"NULL",NA
"841","Enterprise","E-15-9a",1286416.31456654,776294.851117947,"Cariboo",2,21,"NULL",NA
"842","Enterprise","E-15-9b",1287272.62799571,774808.205566868,"Cariboo",1,22,"NULL",NA
"843","Enterprise","E-15-9c",1286436.7805096,773095.192427628,"Cariboo",1,20,"NULL",NA
"844","Enterprise","E-16-4a",1260873.15562596,780329.177302395,"Cariboo",1,19,"NULL",NA
"845","Enterprise","E-16-4a",1260873.15562596,780329.177302395,"Cariboo",2,20,"NULL",NA
"846","Enterprise","E-16-5a",1268997.67669927,779509.519077121,"Cariboo",1,19,"NULL",NA
"847","Enterprise","E-16-5a",1268997.67669927,779509.519077121,"Cariboo",2,22,"Pekania pennanti",NA
"848","Enterprise","E-16-5b",1268293.8203052,778231.975611658,"Cariboo",1,22,"NULL",NA
"849","Enterprise","E-16-5b",1268293.8203052,778231.975611658,"Cariboo",2,20,"NULL",NA
"850","Enterprise","E-16-6a",1273341.52953111,778690.408569715,"Cariboo",1,19,"NULL",NA
"851","Enterprise","E-16-6a",1273341.52953111,778690.408569715,"Cariboo",2,21,"Pekania pennanti",NA
"852","Enterprise","E-16-6b",1270248.69545442,779362.926007287,"Cariboo",1,22,"NULL",NA
"853","Enterprise","E-16-6b",1270248.69545442,779362.926007287,"Cariboo",2,20,"NULL",NA
"854","Enterprise","E-16-7a",1275210.41012691,778849.6780035,"Cariboo",1,20,"NULL",NA
"855","Enterprise","E-16-7a",1275210.41012691,778849.6780035,"Cariboo",2,21,"NULL",NA
"856","Enterprise","E-16-7b",1276392.19342339,780182.792678516,"Cariboo",1,22,"NULL",NA
"857","Enterprise","E-16-7b",1276392.19342339,780182.792678516,"Cariboo",2,20,"NULL",NA
"858","Enterprise","E-16-8a",1279753.10490065,778394.964612258,"Cariboo",1,20,"NULL",NA
"859","Enterprise","E-16-8b",1281939.25021873,778991.954221779,"Cariboo",1,21,"NULL",NA
"860","Enterprise","E-16-8b",1281939.25021873,778991.954221779,"Cariboo",2,22,"NULL",NA
"861","Enterprise","E-16-8c",1279234.86592075,777571.910755769,"Cariboo",1,20,"NULL",NA
"862","Enterprise","E-16-9a",1287317.27885707,777917.661281168,"Cariboo",1,20,"NULL",NA
